date,description,amount,transaction_type,category
2022-12-23,Spotify Premium,119.0,debit,Subscriptions
2022-12-23,Tech Gadget Purchase,21006.11,debit,Shopping
2022-12-24,Bonus Credit,36309.19,credit,Income
2022-12-24,Salary Credit ESOP,171640.3,credit,Income
2022-12-24,Zomato Food Delivery,483.62,debit,Food & Dining
2022-12-25,Figma Subscription,1250.0,debit,Subscriptions
2022-12-25,Refund Credit,3057.43,credit,Income
2022-12-25,Standing Desk,20612.04,debit,Shopping
2022-12-25,Spotify Premium,119.0,debit,Subscriptions
2022-12-25,Uber Ride,572.24,debit,Transportation
2022-12-26,Zomato Food Delivery,270.78,debit,Food & Dining
2022-12-26,Swiggy Instamart,271.59,debit,Groceries
2022-12-26,Starbucks Coffee,620.78,debit,Food & Dining
2022-12-28,Myntra Fashion,1087.59,debit,Shopping
2022-12-28,Slack Pro,875.0,debit,Subscriptions
2022-12-28,Figma Subscription,1250.0,debit,Subscriptions
2022-12-28,Cashback Credit,560.72,credit,Income
2022-12-28,Uber Ride,531.84,debit,Transportation
2022-12-28,More Supermarket,200.88,debit,Groceries
2022-12-29,Uber Ride,459.1,debit,Transportation
2022-12-31,Bonus Credit,29151.26,credit,Income
2022-12-31,Rapido Bike Taxi,113.22,debit,Transportation
2022-12-31,Swiggy Instamart,475.85,debit,Groceries
2023-01-01,Blinkit Grocery Delivery,1767.73,debit,Groceries
2023-01-03,More Supermarket,1729.56,debit,Groceries
2023-01-04,Cult.fit Membership,2774.03,debit,Healthcare
2023-01-04,MacBook Accessories,12506.05,debit,Shopping
2023-01-05,Ola Cab,192.54,debit,Transportation
2023-01-06,Myntra Fashion,3117.65,debit,Shopping
2023-01-06,DMart Purchase,3262.54,debit,Groceries
2023-01-06,Ola Cab,200.34,debit,Transportation
2023-01-07,Starbucks Coffee,590.63,debit,Food & Dining
2023-01-07,Flipkart Order,5482.34,debit,Shopping
2023-01-08,Uber Ride,550.25,debit,Transportation
2023-01-09,BookMyShow Tickets,1099.78,debit,Entertainment
2023-01-09,Ajio Clothing,898.66,debit,Shopping
2023-01-09,Netflix Subscription,196.94,debit,Subscriptions
2023-01-10,YouTube Premium,139.0,debit,Subscriptions
2023-01-10,Ajio Clothing,3090.1,debit,Shopping
2023-01-10,DMart Purchase,1413.77,debit,Groceries
2023-01-12,Standing Desk,17160.15,debit,Shopping
2023-01-13,Starbucks Coffee,306.17,debit,Food & Dining
2023-01-13,WeWork Cafe,270.42,debit,Food & Dining
2023-01-14,DMart Purchase,2219.5,debit,Groceries
2023-01-14,Freelance Consulting,56365.64,credit,Income
2023-01-15,Flipkart Order,402.94,debit,Shopping
2023-01-15,WeWork Cafe,395.5,debit,Food & Dining
2023-01-15,BookMyShow Tickets,972.81,debit,Entertainment
2023-01-15,AWS Bill,12385.09,debit,Utilities
2023-01-15,Cult.fit Membership,2967.93,debit,Healthcare
2023-01-15,BookMyShow Tickets,276.33,debit,Entertainment
2023-01-15,Amazon Purchase,3227.93,debit,Shopping
2023-01-16,Spotify Premium,119.0,debit,Subscriptions
2023-01-18,Blinkit Grocery Delivery,1328.87,debit,Groceries
2023-01-19,BigBasket Groceries,2296.64,debit,Groceries
2023-01-20,MacBook Accessories,14029.17,debit,Shopping
2023-01-20,AWS Bill,14880.79,debit,Utilities
2023-01-20,Starbucks Coffee,482.49,debit,Food & Dining
2023-01-21,Cashback Credit,825.83,credit,Income
2023-01-21,Dunzo Quick Commerce,1914.43,debit,Groceries
2023-01-22,WeWork Cafe,245.57,debit,Food & Dining
2023-01-22,Spotify Premium,119.0,debit,Subscriptions
2023-01-22,Flipkart Order,1808.57,debit,Shopping
2023-01-22,Amazon Purchase,7898.33,debit,Shopping
2023-01-23,AWS Bill,6722.28,debit,Utilities
2023-01-23,Uber Ride,489.8,debit,Transportation
2023-01-23,MacBook Accessories,4932.48,debit,Shopping
2023-01-23,WeWork Cafe,451.55,debit,Food & Dining
2023-01-23,Cashback Credit,754.34,credit,Income
2023-01-23,WeWork Cafe,435.85,debit,Food & Dining
2023-01-24,BookMyShow Tickets,938.17,debit,Entertainment
2023-01-24,BigBasket Groceries,2010.64,debit,Groceries
2023-01-24,Spotify Premium,119.0,debit,Subscriptions
2023-01-25,Tech Gadget Purchase,23613.6,debit,Shopping
2023-01-26,BookMyShow Tickets,1149.9,debit,Entertainment
2023-01-26,Meesho Order,1800.1,debit,Shopping
2023-01-27,Amazon Prime,831.15,debit,Subscriptions
2023-01-28,Hotstar Subscription,345.82,debit,Subscriptions
2023-01-29,Zomato Food Delivery,599.24,debit,Food & Dining
2023-01-29,Uber Ride,353.85,debit,Transportation
2023-01-29,Dunzo Quick Commerce,1316.03,debit,Groceries
2023-01-29,BookMyShow Tickets,495.06,debit,Entertainment
2023-01-29,MacBook Accessories,11093.88,debit,Shopping
2023-01-31,Ola Cab,313.82,debit,Transportation
2023-01-31,Figma Subscription,1250.0,debit,Subscriptions
2023-01-31,Transfer Received,26546.61,credit,Income
2023-01-31,Netflix Subscription,393.07,debit,Subscriptions
2023-02-01,Blinkit Grocery Delivery,763.72,debit,Groceries
2023-02-01,Swiggy Order,655.92,debit,Food & Dining
2023-02-01,Dunzo Quick Commerce,2421.5,debit,Groceries
2023-02-01,BookMyShow Tickets,737.76,debit,Entertainment
2023-02-02,MacBook Accessories,8682.69,debit,Shopping
2023-02-02,Hotstar Subscription,341.46,debit,Subscriptions
2023-02-02,YouTube Premium,139.0,debit,Subscriptions
2023-02-03,Ajio Clothing,785.54,debit,Shopping
2023-02-03,Spotify Premium,119.0,debit,Subscriptions
2023-02-03,MacBook Accessories,10163.41,debit,Shopping
2023-02-04,Uber Ride,498.42,debit,Transportation
2023-02-04,Spotify Premium,119.0,debit,Subscriptions
2023-02-05,Uber Ride,473.58,debit,Transportation
2023-02-08,Rapido Bike Taxi,59.48,debit,Transportation
2023-02-09,Flipkart Order,1853.02,debit,Shopping
2023-02-10,Zomato Food Delivery,128.63,debit,Food & Dining
2023-02-10,Tech Gadget Purchase,11318.77,debit,Shopping
2023-02-11,Ola Cab,218.89,debit,Transportation
2023-02-11,Figma Subscription,1250.0,debit,Subscriptions
2023-02-12,Meesho Order,751.12,debit,Shopping
2023-02-12,BigBasket Groceries,3282.84,debit,Groceries
2023-02-12,Slack Pro,875.0,debit,Subscriptions
2023-02-14,Flipkart Order,4434.59,debit,Shopping
2023-02-14,Stock Vesting Credit,29172.3,credit,Income
2023-02-14,Slack Pro,875.0,debit,Subscriptions
2023-02-15,Flipkart Order,2172.75,debit,Shopping
2023-02-15,Ola Cab,452.2,debit,Transportation
2023-02-15,Meesho Order,503.67,debit,Shopping
2023-02-16,DMart Purchase,768.78,debit,Groceries
2023-02-16,Ola Cab,159.67,debit,Transportation
2023-02-16,Reliance Fresh,667.51,debit,Groceries
2023-02-17,UPI Received,2303.23,credit,Income
2023-02-17,Dunzo Quick Commerce,369.65,debit,Groceries
2023-02-17,WeWork Cafe,420.87,debit,Food & Dining
2023-02-17,Tech Gadget Purchase,18379.47,debit,Shopping
2023-02-19,AWS Bill,1009.33,debit,Utilities
2023-02-20,Tech Gadget Purchase,21164.23,debit,Shopping
2023-02-22,Netflix Subscription,544.23,debit,Subscriptions
2023-02-22,Swiggy Order,454.75,debit,Food & Dining
2023-02-22,MacBook Accessories,12753.22,debit,Shopping
2023-02-23,Figma Subscription,1250.0,debit,Subscriptions
2023-02-23,Hotstar Subscription,639.29,debit,Subscriptions
2023-02-24,Starbucks Coffee,657.23,debit,Food & Dining
2023-02-24,Rental Income,11690.95,credit,Income
2023-02-24,Hotstar Subscription,517.5,debit,Subscriptions
2023-02-25,Tech Gadget Purchase,23673.26,debit,Shopping
2023-02-25,Amazon Purchase,5321.89,debit,Shopping
2023-02-25,AWS Bill,10531.39,debit,Utilities
2023-02-27,Rapido Bike Taxi,132.58,debit,Transportation
2023-02-28,Myntra Fashion,3353.71,debit,Shopping
2023-03-01,Rental Income,17236.21,credit,Income
2023-03-02,DMart Purchase,2993.72,debit,Groceries
2023-03-02,Tech Gadget Purchase,18818.05,debit,Shopping
2023-03-04,Stock Vesting Credit,39995.95,credit,Income
2023-03-04,Standing Desk,21504.9,debit,Shopping
2023-03-04,DigitalOcean,3874.36,debit,Utilities
2023-03-05,Uber Ride,526.34,debit,Transportation
2023-03-05,Myntra Fashion,3231.45,debit,Shopping
2023-03-06,Uber Ride,104.35,debit,Transportation
2023-03-08,Swiggy Order,591.99,debit,Food & Dining
2023-03-08,GitHub Copilot,837.0,debit,Subscriptions
2023-03-09,Netflix Subscription,615.55,debit,Subscriptions
2023-03-09,WeWork Cafe,304.21,debit,Food & Dining
2023-03-09,MacBook Accessories,12988.38,debit,Shopping
2023-03-09,Zomato Food Delivery,271.95,debit,Food & Dining
2023-03-11,BigBasket Groceries,2376.18,debit,Groceries
2023-03-12,MacBook Accessories,7737.0,debit,Shopping
2023-03-12,Spotify Premium,119.0,debit,Subscriptions
2023-03-12,BigBasket Groceries,1829.76,debit,Groceries
2023-03-13,Ola Cab,198.32,debit,Transportation
2023-03-13,MacBook Accessories,10450.37,debit,Shopping
2023-03-13,Cult.fit Membership,2904.74,debit,Healthcare
2023-03-13,Spotify Premium,119.0,debit,Subscriptions
2023-03-14,Swiggy Instamart,646.32,debit,Groceries
2023-03-14,Bonus Credit,30409.16,credit,Income
2023-03-15,WeWork Cafe,584.47,debit,Food & Dining
2023-03-15,Stock Vesting Credit,40662.48,credit,Income
2023-03-15,Standing Desk,22810.37,debit,Shopping
2023-03-15,Tech Gadget Purchase,12428.13,debit,Shopping
2023-03-15,Slack Pro,875.0,debit,Subscriptions
2023-03-15,Reliance Fresh,1906.84,debit,Groceries
2023-03-16,Dividend Credit,4948.51,credit,Income
2023-03-16,UPI Received,13254.26,credit,Income
2023-03-17,Slack Pro,875.0,debit,Subscriptions
2023-03-17,Hotstar Subscription,462.53,debit,Subscriptions
2023-03-17,Amazon Purchase,3656.52,debit,Shopping
2023-03-17,YouTube Premium,139.0,debit,Subscriptions
2023-03-18,YouTube Premium,139.0,debit,Subscriptions
2023-03-19,Myntra Fashion,1861.32,debit,Shopping
2023-03-19,Amazon Purchase,7149.17,debit,Shopping
2023-03-19,Swiggy Order,714.67,debit,Food & Dining
2023-03-19,AWS Bill,512.67,debit,Utilities
2023-03-19,Spotify Premium,119.0,debit,Subscriptions
2023-03-20,Swiggy Order,253.95,debit,Food & Dining
2023-03-21,Figma Subscription,1250.0,debit,Subscriptions
2023-03-21,Rapido Bike Taxi,48.24,debit,Transportation
2023-03-21,WeWork Cafe,345.93,debit,Food & Dining
2023-03-22,GitHub Copilot,837.0,debit,Subscriptions
2023-03-23,Starbucks Coffee,471.34,debit,Food & Dining
2023-03-24,DMart Purchase,686.95,debit,Groceries
2023-03-25,MacBook Accessories,5573.52,debit,Shopping
2023-03-25,BookMyShow Tickets,968.8,debit,Entertainment
2023-03-26,Transfer Received,37391.54,credit,Income
2023-03-26,GitHub Copilot,837.0,debit,Subscriptions
2023-03-27,Salary Credit ESOP,100542.47,credit,Income
2023-03-27,Transfer Received,34605.62,credit,Income
2023-03-27,Reliance Fresh,720.93,debit,Groceries
2023-03-27,BookMyShow Tickets,555.42,debit,Entertainment
2023-03-28,Standing Desk,10827.99,debit,Shopping
2023-03-28,Blinkit Grocery Delivery,1357.31,debit,Groceries
2023-03-28,Salary Credit ESOP,157573.79,credit,Income
2023-03-28,BookMyShow Tickets,1269.31,debit,Entertainment
2023-03-29,Slack Pro,875.0,debit,Subscriptions
2023-03-29,Ola Cab,134.23,debit,Transportation
2023-03-30,MacBook Accessories,10670.38,debit,Shopping
2023-03-30,Freelance Consulting,65034.16,credit,Income
2023-03-31,Meesho Order,1023.12,debit,Shopping
2023-03-31,Freelance Consulting,75941.44,credit,Income
2023-03-31,Bonus Credit,15649.59,credit,Income
2023-03-31,BookMyShow Tickets,365.94,debit,Entertainment
2023-04-01,Amazon Purchase,5356.29,debit,Shopping
2023-04-01,Myntra Fashion,2050.93,debit,Shopping
2023-04-01,Slack Pro,875.0,debit,Subscriptions
2023-04-02,Reliance Fresh,303.49,debit,Groceries
2023-04-02,Swiggy Order,433.77,debit,Food & Dining
2023-04-02,Meesho Order,1752.49,debit,Shopping
2023-04-03,Zomato Food Delivery,610.99,debit,Food & Dining
2023-04-04,Starbucks Coffee,695.68,debit,Food & Dining
2023-04-04,Ola Cab,108.22,debit,Transportation
2023-04-04,Tech Gadget Purchase,22682.57,debit,Shopping
2023-04-05,Amazon Purchase,7954.85,debit,Shopping
2023-04-06,Netflix Subscription,187.26,debit,Subscriptions
2023-04-06,Tech Gadget Purchase,7075.14,debit,Shopping
2023-04-07,Amazon Purchase,5828.95,debit,Shopping
2023-04-07,Dunzo Quick Commerce,1143.55,debit,Groceries
2023-04-07,YouTube Premium,139.0,debit,Subscriptions
2023-04-07,Standing Desk,12920.0,debit,Shopping
2023-04-08,Cult.fit Membership,1101.02,debit,Healthcare
2023-04-08,Blinkit Grocery Delivery,2705.9,debit,Groceries
2023-04-09,Bonus Credit,5353.43,credit,Income
2023-04-09,BigBasket Groceries,1236.14,debit,Groceries
2023-04-09,DMart Purchase,290.23,debit,Groceries
2023-04-09,Hotstar Subscription,877.26,debit,Subscriptions
2023-04-10,AWS Bill,6105.12,debit,Utilities
2023-04-10,Spotify Premium,119.0,debit,Subscriptions
2023-04-12,Dunzo Quick Commerce,1209.82,debit,Groceries
2023-04-12,Myntra Fashion,3313.17,debit,Shopping
2023-04-13,Salary Credit ESOP,90338.85,credit,Income
2023-04-14,Flipkart Order,3901.32,debit,Shopping
2023-04-14,Amazon Purchase,4962.75,debit,Shopping
2023-04-16,Starbucks Coffee,586.81,debit,Food & Dining
2023-04-17,MacBook Accessories,1469.98,debit,Shopping
2023-04-19,More Supermarket,696.19,debit,Groceries
2023-04-20,Zomato Food Delivery,508.94,debit,Food & Dining
2023-04-20,Zomato Food Delivery,588.91,debit,Food & Dining
2023-04-21,DMart Purchase,2700.28,debit,Groceries
2023-04-22,Freelance Consulting,29096.1,credit,Income
2023-04-22,Swiggy Order,717.12,debit,Food & Dining
2023-04-22,Meesho Order,465.88,debit,Shopping
2023-04-22,BookMyShow Tickets,603.21,debit,Entertainment
2023-04-22,Ola Cab,122.16,debit,Transportation
2023-04-23,Flipkart Order,1837.26,debit,Shopping
2023-04-24,Standing Desk,10423.36,debit,Shopping
2023-04-24,Dunzo Quick Commerce,1967.65,debit,Groceries
2023-04-24,Swiggy Order,297.37,debit,Food & Dining
2023-04-25,DigitalOcean,4049.48,debit,Utilities
2023-04-26,Myntra Fashion,1200.09,debit,Shopping
2023-04-27,Spotify Premium,119.0,debit,Subscriptions
2023-04-27,MacBook Accessories,10931.17,debit,Shopping
2023-04-29,Hotstar Subscription,835.9,debit,Subscriptions
2023-04-30,AWS Bill,14757.0,debit,Utilities
2023-04-30,Blinkit Grocery Delivery,1687.95,debit,Groceries
2023-04-30,Ola Cab,171.71,debit,Transportation
2023-04-30,Dunzo Quick Commerce,1500.22,debit,Groceries
2023-04-30,Hotstar Subscription,152.24,debit,Subscriptions
2023-05-01,Tech Gadget Purchase,24105.79,debit,Shopping
2023-05-01,Spotify Premium,119.0,debit,Subscriptions
2023-05-02,AWS Bill,6313.37,debit,Utilities
2023-05-02,Transfer Received,35117.79,credit,Income
2023-05-03,Rapido Bike Taxi,98.94,debit,Transportation
2023-05-03,Flipkart Order,3422.1,debit,Shopping
2023-05-03,Netflix Subscription,329.6,debit,Subscriptions
2023-05-03,BigBasket Groceries,463.62,debit,Groceries
2023-05-04,Salary Credit ESOP,153627.47,credit,Income
2023-05-04,Amazon Purchase,7401.84,debit,Shopping
2023-05-04,More Supermarket,1527.34,debit,Groceries
2023-05-04,Spotify Premium,119.0,debit,Subscriptions
2023-05-04,WeWork Cafe,526.18,debit,Food & Dining
2023-05-04,Cashback Credit,387.45,credit,Income
2023-05-05,GitHub Copilot,837.0,debit,Subscriptions
2023-05-05,AWS Bill,4075.42,debit,Utilities
2023-05-05,Meesho Order,1913.78,debit,Shopping
2023-05-05,Swiggy Order,210.3,debit,Food & Dining
2023-05-06,AWS Bill,14027.01,debit,Utilities
2023-05-07,YouTube Premium,139.0,debit,Subscriptions
2023-05-07,DigitalOcean,3612.62,debit,Utilities
2023-05-07,Meesho Order,528.44,debit,Shopping
2023-05-07,Transfer Received,1539.97,credit,Income
2023-05-07,MacBook Accessories,13396.13,debit,Shopping
2023-05-07,MacBook Accessories,11067.32,debit,Shopping
2023-05-08,Transfer Received,48743.64,credit,Income
2023-05-08,Netflix Subscription,583.46,debit,Subscriptions
2023-05-08,Ajio Clothing,654.29,debit,Shopping
2023-05-09,Standing Desk,22722.57,debit,Shopping
2023-05-09,Blinkit Grocery Delivery,1969.09,debit,Groceries
2023-05-10,AWS Bill,1140.05,debit,Utilities
2023-05-10,Swiggy Order,276.26,debit,Food & Dining
2023-05-11,Starbucks Coffee,443.01,debit,Food & Dining
2023-05-11,Dunzo Quick Commerce,1016.38,debit,Groceries
2023-05-11,Meesho Order,177.32,debit,Shopping
2023-05-11,Myntra Fashion,3671.25,debit,Shopping
2023-05-11,Hotstar Subscription,705.88,debit,Subscriptions
2023-05-11,Dunzo Quick Commerce,1489.59,debit,Groceries
2023-05-11,BigBasket Groceries,577.33,debit,Groceries
2023-05-11,Amazon Prime,430.08,debit,Subscriptions
2023-05-12,BigBasket Groceries,656.18,debit,Groceries
2023-05-12,Flipkart Order,2510.86,debit,Shopping
2023-05-12,Rapido Bike Taxi,61.45,debit,Transportation
2023-05-13,Reliance Fresh,1235.33,debit,Groceries
2023-05-14,Bonus Credit,35374.52,credit,Income
2023-05-14,MacBook Accessories,10416.02,debit,Shopping
2023-05-14,Blinkit Grocery Delivery,396.5,debit,Groceries
2023-05-15,Uber Ride,145.35,debit,Transportation
2023-05-16,BigBasket Groceries,456.66,debit,Groceries
2023-05-16,Rapido Bike Taxi,169.64,debit,Transportation
2023-05-17,Uber Ride,172.33,debit,Transportation
2023-05-17,Interest Credit,2848.78,credit,Income
2023-05-18,Amazon Prime,325.08,debit,Subscriptions
2023-05-19,Swiggy Instamart,375.0,debit,Groceries
2023-05-19,DigitalOcean,585.82,debit,Utilities
2023-05-19,Dunzo Quick Commerce,526.94,debit,Groceries
2023-05-20,Netflix Subscription,585.1,debit,Subscriptions
2023-05-20,Amazon Prime,515.62,debit,Subscriptions
2023-05-20,More Supermarket,509.92,debit,Groceries
2023-05-20,MacBook Accessories,5383.77,debit,Shopping
2023-05-20,Hotstar Subscription,229.83,debit,Subscriptions
2023-05-21,Dunzo Quick Commerce,229.53,debit,Groceries
2023-05-22,Tech Gadget Purchase,13664.02,debit,Shopping
2023-05-22,BigBasket Groceries,2712.38,debit,Groceries
2023-05-23,GitHub Copilot,837.0,debit,Subscriptions
2023-05-23,Blinkit Grocery Delivery,693.2,debit,Groceries
2023-05-23,Figma Subscription,1250.0,debit,Subscriptions
2023-05-24,Reliance Fresh,417.03,debit,Groceries
2023-05-25,Meesho Order,1818.16,debit,Shopping
2023-05-26,Salary Credit ESOP,100968.55,credit,Income
2023-05-26,AWS Bill,6955.69,debit,Utilities
2023-05-26,Netflix Subscription,510.47,debit,Subscriptions
2023-05-26,Swiggy Order,794.77,debit,Food & Dining
2023-05-26,Figma Subscription,1250.0,debit,Subscriptions
2023-05-26,Myntra Fashion,2291.26,debit,Shopping
2023-05-26,Figma Subscription,1250.0,debit,Subscriptions
2023-05-28,Cult.fit Membership,1776.7,debit,Healthcare
2023-05-28,Myntra Fashion,2438.66,debit,Shopping
2023-05-28,Tech Gadget Purchase,23490.2,debit,Shopping
2023-05-28,Dunzo Quick Commerce,306.93,debit,Groceries
2023-05-29,Blinkit Grocery Delivery,796.54,debit,Groceries
2023-05-30,Hotstar Subscription,497.07,debit,Subscriptions
2023-05-31,Flipkart Order,1346.89,debit,Shopping
2023-05-31,Dividend Credit,11322.2,credit,Income
2023-05-31,AWS Bill,13051.1,debit,Utilities
2023-05-31,Zomato Food Delivery,840.47,debit,Food & Dining
2023-05-31,MacBook Accessories,6551.5,debit,Shopping
2023-06-01,WeWork Cafe,201.34,debit,Food & Dining
2023-06-01,Starbucks Coffee,365.1,debit,Food & Dining
2023-06-01,Transfer Received,27890.56,credit,Income
2023-06-01,Hotstar Subscription,314.97,debit,Subscriptions
2023-06-02,More Supermarket,774.94,debit,Groceries
2023-06-02,Reliance Fresh,1746.94,debit,Groceries
2023-06-03,Tech Gadget Purchase,18255.85,debit,Shopping
2023-06-03,Amazon Prime,559.66,debit,Subscriptions
2023-06-03,BookMyShow Tickets,1069.47,debit,Entertainment
2023-06-03,Meesho Order,548.41,debit,Shopping
2023-06-03,GitHub Copilot,837.0,debit,Subscriptions
2023-06-04,Salary Credit ESOP,167119.84,credit,Income
2023-06-04,Ola Cab,498.44,debit,Transportation
2023-06-04,Swiggy Instamart,565.18,debit,Groceries
2023-06-04,Swiggy Instamart,1161.34,debit,Groceries
2023-06-05,Amazon Purchase,3908.38,debit,Shopping
2023-06-06,Uber Ride,486.03,debit,Transportation
2023-06-07,Ajio Clothing,1163.2,debit,Shopping
2023-06-07,BookMyShow Tickets,914.03,debit,Entertainment
2023-06-07,Rapido Bike Taxi,52.81,debit,Transportation
2023-06-07,Tech Gadget Purchase,28151.37,debit,Shopping
2023-06-08,Blinkit Grocery Delivery,1066.01,debit,Groceries
2023-06-09,Blinkit Grocery Delivery,2923.62,debit,Groceries
2023-06-10,Myntra Fashion,3467.85,debit,Shopping
2023-06-10,Zomato Food Delivery,386.94,debit,Food & Dining
2023-06-10,Meesho Order,409.26,debit,Shopping
2023-06-10,Flipkart Order,3385.38,debit,Shopping
2023-06-11,Starbucks Coffee,615.16,debit,Food & Dining
2023-06-11,Netflix Subscription,583.68,debit,Subscriptions
2023-06-11,Ola Cab,223.82,debit,Transportation
2023-06-12,Myntra Fashion,3699.41,debit,Shopping
2023-06-12,YouTube Premium,139.0,debit,Subscriptions
2023-06-13,Uber Ride,518.75,debit,Transportation
2023-06-13,Figma Subscription,1250.0,debit,Subscriptions
2023-06-14,Zomato Food Delivery,733.76,debit,Food & Dining
2023-06-15,Netflix Subscription,453.93,debit,Subscriptions
2023-06-15,Myntra Fashion,2950.13,debit,Shopping
2023-06-15,Rapido Bike Taxi,93.17,debit,Transportation
2023-06-17,Tech Gadget Purchase,22930.23,debit,Shopping
2023-06-17,Ajio Clothing,2905.5,debit,Shopping
2023-06-17,Tech Gadget Purchase,16498.55,debit,Shopping
2023-06-18,Transfer Received,35141.58,credit,Income
2023-06-19,Amazon Purchase,2730.58,debit,Shopping
2023-06-19,Standing Desk,9022.56,debit,Shopping
2023-06-19,Meesho Order,1887.35,debit,Shopping
2023-06-20,Salary Credit ESOP,117922.7,credit,Income
2023-06-20,Swiggy Instamart,1218.63,debit,Groceries
2023-06-20,Myntra Fashion,1904.4,debit,Shopping
2023-06-21,Rapido Bike Taxi,88.79,debit,Transportation
2023-06-21,Interest Credit,815.93,credit,Income
2023-06-22,Amazon Prime,822.62,debit,Subscriptions
2023-06-22,Salary Credit ESOP,182416.12,credit,Income
2023-06-22,Ajio Clothing,2335.65,debit,Shopping
2023-06-23,Refund Credit,1513.82,credit,Income
2023-06-23,Swiggy Order,670.58,debit,Food & Dining
2023-06-23,BigBasket Groceries,2780.28,debit,Groceries
2023-06-23,Tech Gadget Purchase,19836.66,debit,Shopping
2023-06-24,Figma Subscription,1250.0,debit,Subscriptions
2023-06-27,Cult.fit Membership,1094.84,debit,Healthcare
2023-06-27,Meesho Order,315.12,debit,Shopping
2023-06-27,Flipkart Order,998.53,debit,Shopping
2023-06-29,Reliance Fresh,153.95,debit,Groceries
2023-06-29,Amazon Prime,412.87,debit,Subscriptions
2023-06-29,Interest Credit,1974.77,credit,Income
2023-06-30,GitHub Copilot,837.0,debit,Subscriptions
2023-06-30,WeWork Cafe,366.92,debit,Food & Dining
2023-06-30,GitHub Copilot,837.0,debit,Subscriptions
2023-06-30,Netflix Subscription,564.17,debit,Subscriptions
2023-07-01,AWS Bill,7625.22,debit,Utilities
2023-07-01,BigBasket Groceries,908.19,debit,Groceries
2023-07-01,Amazon Purchase,5624.64,debit,Shopping
2023-07-02,Tech Gadget Purchase,29073.26,debit,Shopping
2023-07-02,Flipkart Order,4590.63,debit,Shopping
2023-07-03,Flipkart Order,2105.2,debit,Shopping
2023-07-03,Ajio Clothing,2688.55,debit,Shopping
2023-07-04,MacBook Accessories,4142.45,debit,Shopping
2023-07-05,Amazon Purchase,4387.63,debit,Shopping
2023-07-05,GitHub Copilot,837.0,debit,Subscriptions
2023-07-05,Tech Gadget Purchase,4577.64,debit,Shopping
2023-07-05,BookMyShow Tickets,349.05,debit,Entertainment
2023-07-05,Spotify Premium,119.0,debit,Subscriptions
2023-07-06,Tech Gadget Purchase,7572.96,debit,Shopping
2023-07-07,BigBasket Groceries,691.27,debit,Groceries
2023-07-08,Tech Gadget Purchase,8871.92,debit,Shopping
2023-07-09,Rapido Bike Taxi,118.16,debit,Transportation
2023-07-09,DigitalOcean,1729.11,debit,Utilities
2023-07-11,Tech Gadget Purchase,26588.81,debit,Shopping
2023-07-11,Starbucks Coffee,589.49,debit,Food & Dining
2023-07-11,BookMyShow Tickets,875.58,debit,Entertainment
2023-07-13,AWS Bill,6013.69,debit,Utilities
2023-07-13,YouTube Premium,139.0,debit,Subscriptions
2023-07-14,Salary Credit ESOP,194282.61,credit,Income
2023-07-15,Rapido Bike Taxi,56.95,debit,Transportation
2023-07-15,BookMyShow Tickets,291.74,debit,Entertainment
2023-07-15,Flipkart Order,4474.08,debit,Shopping
2023-07-17,Amazon Prime,574.17,debit,Subscriptions
2023-07-17,Myntra Fashion,1766.19,debit,Shopping
2023-07-18,Meesho Order,1827.76,debit,Shopping
2023-07-18,Starbucks Coffee,336.15,debit,Food & Dining
2023-07-18,BigBasket Groceries,3119.0,debit,Groceries
2023-07-19,BookMyShow Tickets,986.32,debit,Entertainment
2023-07-19,Cashback Credit,518.98,credit,Income
2023-07-20,Ajio Clothing,3058.36,debit,Shopping
2023-07-21,Meesho Order,1658.04,debit,Shopping
2023-07-21,Blinkit Grocery Delivery,2943.77,debit,Groceries
2023-07-21,Amazon Prime,355.49,debit,Subscriptions
2023-07-21,Interest Credit,1767.94,credit,Income
2023-07-22,DigitalOcean,2495.22,debit,Utilities
2023-07-23,Figma Subscription,1250.0,debit,Subscriptions
2023-07-23,Myntra Fashion,1552.46,debit,Shopping
2023-07-23,MacBook Accessories,14431.86,debit,Shopping
2023-07-23,Zomato Food Delivery,735.02,debit,Food & Dining
2023-07-23,Figma Subscription,1250.0,debit,Subscriptions
2023-07-24,Flipkart Order,4711.39,debit,Shopping
2023-07-24,Reliance Fresh,1690.55,debit,Groceries
2023-07-25,BigBasket Groceries,1089.23,debit,Groceries
2023-07-25,Stock Vesting Credit,43757.66,credit,Income
2023-07-26,Figma Subscription,1250.0,debit,Subscriptions
2023-07-27,GitHub Copilot,837.0,debit,Subscriptions
2023-07-27,AWS Bill,4413.8,debit,Utilities
2023-07-27,BookMyShow Tickets,362.97,debit,Entertainment
2023-07-27,Rapido Bike Taxi,95.35,debit,Transportation
2023-07-29,Netflix Subscription,302.09,debit,Subscriptions
2023-07-30,Flipkart Order,831.18,debit,Shopping
2023-07-30,Rapido Bike Taxi,104.57,debit,Transportation
2023-07-31,Zomato Food Delivery,550.08,debit,Food & Dining
2023-08-01,Uber Ride,398.37,debit,Transportation
2023-08-01,Hotstar Subscription,249.9,debit,Subscriptions
2023-08-01,Freelance Consulting,78008.66,credit,Income
2023-08-02,Spotify Premium,119.0,debit,Subscriptions
2023-08-02,YouTube Premium,139.0,debit,Subscriptions
2023-08-03,Dividend Credit,7042.34,credit,Income
